400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5,412.5
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425
437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5,437.5
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5,462.5
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475
487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5,487.5
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5,512.5
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5,537.5
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550
562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5
575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575
587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5,587.5
600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5,612.5
625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625
637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5,637.5
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5,662.5
675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675
687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5,687.5
700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5,712.5
725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725
737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5,737.5
750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5,762.5
775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775
